"","sample_type_stool","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","sample_type_swab","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","sample_type_tissue","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"PWY-5104: L-isoleucine biosynthesis IV",-14.3809936517805,-0.182488389945263,-0.809438467345154,0.124067869146788,0.0330919245538719,-0.349973211745071,0.578830635487244,-0.117422970477864,0.340628372673998,5.15935761093163,-35.1763977931764,-0.776294745530103,-0.0445570352774917,0.5874550840016,0.46741761894018,-0.752759492988196,-0.141072813142107,-0.271329715636585,0.0957858031502845,5.52986829824945,-13.9827872566365,-0.776378234615039,-1.19692679984038,0.367749658280527,0.574280997788424,-0.81806561150564,0.242654297630525,-0.831939608901259,0.432400743704205,8.35050847009022
"PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)",-3.15184637740052,-0.326504404698091,0.615384524273585,-0.573037282888539,-0.151129633457045,1.21361779887758,-0.122586061415733,0.511170510712747,0.232169795866434,2.04814387886508,0.377278666637863,-0.40061164338727,0.348036505231417,-0.632303794339219,-0.132048944169151,1.3344269487975,-0.0874214760467271,0.0107813427701586,0.16545822053473,1.14601570485199,14.9100126778057,-0.0490750101175185,-0.0494265014924121,0.123325233992628,0.334932927038205,0.746431708842258,0.110373536194109,0.233755314713605,0.0695871498948267,23.4106256933466
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)",-5.13924398698145,-0.328043281933814,-0.430040224470483,0.0912015473741204,-0.0653849760754284,-0.453264114982142,0.900094843929109,-0.342235064293299,0.645756354276477,3.70313511580117,-1.51969709193676,-0.197048904157181,-0.106327920965504,0.141906333428682,-0.178207828555465,0.176706677340113,1.22718243555255,-0.683262410303777,0.59974097928681,3.49877487037755,2.85983604140175,-0.668882952233014,-0.518770000459869,0.759050635513878,0.439292166973526,-0.0179557352300589,1.28844254940094,-0.0658221543852286,0.293970318721977,9.49497066512851
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",-0.334252630010166,-0.378179591149897,-0.310213179589249,0.0717556134231293,0.0829975124554726,-0.356503084058827,0.407295710891007,-0.743200424272984,0.80558832321447,0.875113309514575,0.428214034013204,-0.0130909108754038,-0.0739768012587542,-0.29166381864409,-0.0282569067479089,-0.0316899183175149,0.347730969758423,-1.05312938450184,0.667676324609392,1.21735996557509,1.94893398860266,-0.615840255811414,-0.503885272995298,0.608000830552587,0.171797301384459,-0.142629471431446,1.69030211008894,-0.35578670431443,0.18951542898136,8.68044824714949
"PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)",0.173356000175812,-0.0747066379884932,-0.341876233351578,0.507281318983452,0.705133385057371,-0.134099439847313,0.574539562714113,-0.312004765246882,1.85821734481168,4.10549317496745,6.54429715863123,0.326673220195546,0.0694762447703775,0.271166365885813,1.07326950793336,0.0265966442759636,0.857964153665983,-0.134611433783592,0.281935527013304,2.90949432310348,8.28310319680431,0.190521271999718,0.0710970710520057,1.02250574588512,0.954088277861996,-0.151193731136316,2.29047048002035,-0.19540974588018,0.0932847020550463,13.7513116831992
"PWY-5173: superpathway of acetyl-CoA biosynthesis",0.596013261524728,0.469038271077963,-0.0113179712442807,0.225962117008557,0.232372529701363,-0.408974145939809,0.165198163970165,-0.268295205370597,-0.359954445649559,1.27732360571951,2.19701352319125,1.16496825034043,0.172462920045246,0.0493953571584809,0.440887731797815,0.181480698840383,0.0868345548104151,-0.086846900528098,-0.916706588791782,1.2520363340388,1.22188784163458,0.0500680625094494,-0.434784586016346,1.15407983263667,0.121366257932937,0.0531340752441955,1.30191516545195,0.272729719952139,0.342413211300251,5.36271199806628
"PWY-5177: glutaryl-CoA degradation",-1.98244256251503,0.0390969437557167,0.449367270014712,-0.160909528083988,-0.725049116175625,0.00564579742563568,-0.318159516679211,0.442168598119776,0.120335355277761,9.54356510673484,-1.83420979027712,-0.0174673022955067,0.995340055215946,-0.0527143833090981,-0.6766952206414,0.0524652901151977,-0.302191281605701,0.514889000229464,-0.0397983794745199,7.45102246437513,0.1124058803964,-0.118028130207999,1.27947203083493,-0.74011521842918,-0.362754670088339,0.324091927792555,-0.157183777925359,0.114380048476678,-0.16189546356273,35.3556234360779
"PWY-5188: tetrapyrrole biosynthesis I (from glutamate)",-13.7681806913318,0.637385394596426,0.558659778600832,0.508979490602078,0.066266246360554,-1.71694533479025,-0.705144980875747,0.159533210339462,-0.552211267433585,2.1875556770751,-27.5513615890975,-0.456198432627802,-0.391899333019515,1.11683312236535,0.202551895876307,-1.86124039844722,-1.07672991248428,1.79462311839781,0.952326858446905,8.66442591519463,-9.08749154694768,-0.289614397144661,-0.375202946040054,0.572275564807418,0.021371789428292,-1.84035718836906,-0.405239355843979,1.41711949317088,0.71142710168546,15.0063751977358
"PWY-5189: tetrapyrrole biosynthesis II (from glycine)",-4.11823007014804,-0.318556049252687,-0.410748639827443,1.4580962584732,0.0101956503695369,0.368104569581445,-0.250242390293247,-0.614331804074147,0.298618673555474,5.92944237894029,5.89351460371215,0.0663466397927137,-0.614562178977428,1.24493018135078,0.239041527147966,0.771862217314832,-0.214253879275585,-0.410318374229028,-0.0105776289921322,4.35460296777481,24.5721850391849,-0.0383885666823793,-0.00788963217860971,1.09687395856653,-0.332167669027702,0.34000265753379,0.972101033406942,-0.408150613827079,-0.150057838067959,11.4679253439628
"PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)",7.91050026082163,0.0606171473038173,-0.387979138653879,-0.0327643861854235,0.135300845114094,0.230451302242283,-0.527529516446023,0.0374748352752191,0.223263333033702,1.57874958128366,-2.18263190987585,-0.0710040362872208,-0.268458461189702,-0.327342692316449,0.895039588974038,0.0763305145065676,-0.166585053620613,0.0258674614542144,0.464840473359926,10.0557225841256,-15.7679588236607,-0.0444931524524221,-0.111766928909401,-0.271301067292206,1.54382557128089,-0.0339940059397958,-0.136502266433485,-0.0383777200433261,0.283029843894718,3.53359051476826
"PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)",2.40461183690087,0.216904016465467,0.0259686142121267,-1.00871231598939,0.234179997979498,-0.895721686176935,-0.237941187940548,2.35066754046392,-0.177791687379696,9.65657429253956,-0.745407662771667,0.0138026413231933,-0.417677231846274,-0.806039610208754,0.166414612705316,-1.41281025435701,-0.280261148104677,1.60690285492944,0.197057759015938,13.4533188610513,-8.1884658815444,0.0580615984099472,-0.439339454013391,-0.0455932654863707,0.530448616480822,-0.82834799900114,-0.0284967542691451,1.16620223682712,0.711350700734849,51.2788752622951
"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)",-2.6966355076027,0.23126573109068,-0.298745917194627,-1.01104298602927,0.508428104297863,0.0799382072874383,-0.369275991192869,0.899188373762875,-0.0195317262828127,2.7036490537328,-1.99265132043194,0.112277610441082,-0.147052250427456,-0.804916231498049,1.33965466214592,-0.11565618067484,-0.649582482111211,0.51619428277756,-0.095214921212742,2.16817541843024,0.172698903519613,-0.270756919932192,-0.164203481777015,-0.771002664032773,1.37461211746306,0.253744422990107,-0.0307120246999721,0.373025070392887,0.80623633374609,21.8355309808779
"PWY-5367: petroselinate biosynthesis",-0.137464538531454,0.0933429911165531,0.0173418904731474,-0.679912041493839,-0.429676887840693,0.150243426572989,0.222787573739573,-0.0440214837446949,0.100416487376416,4.44147408727856,1.10447451465568,0.24970898564118,0.020869543301101,-0.48346296779175,-0.739394009936355,0.386786897550485,0.263623970567766,-0.286006141324632,-0.015439266546398,2.11893474326874,2.7832018016907,0.275897258439789,-0.012693230977539,-0.0430377153487716,-0.381001113939846,0.786714009611725,0.102169973358296,-0.0369500706525506,0.00922960501951696,12.3965745223571
"PWY-5384: sucrose degradation IV (sucrose phosphorylase)",1.50335463862261,0.0496419434271488,-0.507059017644683,-0.126338521939542,-0.193793136112131,1.2338295065818,0.140481113538939,-0.0132716318212511,0.99816168598317,7.41250829598836,18.8038709286331,-0.0749751914780405,-1.31694784118866,0.0307673510089692,0.109772072533054,0.607016551287317,0.447394108391925,0.0229554494103222,0.961736155369696,2.47815451515834,20.3697906959707,0.526393940141835,-0.174573863078494,-0.0205157072137917,-0.24106362520431,1.96319868382951,0.77271366762408,-0.332667863413823,0.262113734262936,17.093475641523
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",-23.3120711029308,0.0379614176029284,0.120478771551519,-0.012337229256742,0.0462811163279045,0.420603926476055,0.0642408612144447,0.251793725553552,0.481639355778057,2.79673360775476,-21.3405226311879,0.339325179697803,0.69592448025135,1.12338158339008,0.294183889100996,0.991122217089017,0.125924545833198,0.0652413408118566,-0.407320328473938,1.31400112548808,6.96799978928085,0.141818974520688,0.526026635481151,0.282559445120011,0.244280503126708,1.03493314411327,-0.0558859388835242,0.162452101179862,0.211196562379458,6.91809140744936
"PWY-5484: glycolysis II (from fructose 6-phosphate)",8.24941234252257,-0.0271063617089356,0.66974914956015,-0.154905288404499,-0.104387660545749,-0.0669462011664281,-0.494860443148486,-0.287451800005879,0.0116241869859066,2.03707232728172,5.43296001879674,0.30012518433323,0.470971220504551,0.014007558120895,-0.40755720243086,-0.122194085572378,-0.205792618761953,-0.3888364867034,-0.446891310449938,1.49101952171513,-1.04642642191301,-0.197801636615563,0.10881571062054,1.04203155773847,-0.309602818091236,-0.127698190642715,0.195185647532205,-0.175915812813606,0.0925876542022098,19.6040817410164
"PWY-5505: L-glutamate and L-glutamine biosynthesis",4.48150008928643,-0.712409539161115,-1.52748243447891,-0.0386862223937904,0.737856606139797,-0.279405325512445,-0.362549890747301,-0.108222502776175,2.3407985606079,1.31309070801289,5.71046736827079,-0.883572702972032,-1.39127089824677,-0.181383805014518,0.946891894096351,-0.167060946430416,-0.347560251166034,-0.929835286363409,2.34014609835009,1.09735024602514,0.722003977900007,-0.460180271084044,-0.997341291227784,0.112676718655314,0.694449833749322,-0.252978299686394,-0.869474926143557,-0.122825093794004,1.35861219752554,15.0236284447488
"PWY-561: superpathway of glyoxylate cycle and fatty acid degradation",-16.9712804064762,-0.0421888630599895,-0.106180717099466,0.195051148034978,0.256279651986652,0.170224798533335,1.19948161721478,-0.456198111394228,0.068629537112638,10.287208992725,-5.38398224676774,0.103036256081632,-0.0687513931704885,0.37629022428609,0.310693316157907,0.556540174541226,1.96055870293454,-0.523491274974787,-0.0410801930207937,8.20239075361695,5.74473121979711,-0.175012658321611,-0.339196282136843,0.593651546894404,0.162690554414085,0.262010258209696,1.62183218175135,-0.246813334701906,0.208288489166251,29.390437323917
"PWY-5656: mannosylglycerate biosynthesis I",-0.912051665814361,-0.223683025959542,0.276748485320062,0.381441294228684,0.585885764669484,-0.347012738310592,-0.00896322820646851,-0.256279196066618,-0.320666357830119,3.40135047797536,0.427458640389171,0.137215275425342,-0.0817429183775947,0.114128530720047,0.0867618639679247,-0.196332596272909,0.211034537635025,-0.200572953756721,-0.262076434739112,2.43555734863231,3.34491693982456,0.145996243885946,0.00428296852193031,1.00174980505215,-0.241139370860207,-0.229723195698333,1.85377991737179,-0.772639883226742,-0.162555562271521,22.9045937307864
"PWY-5659: GDP-mannose biosynthesis",13.6679352071948,-0.922568520205317,0.0720185267708797,-0.0478105254261713,-0.779035778048952,-0.128973832408138,0.289838929026952,-0.410817137591797,0.00546999333582952,4.15414132930694,3.27925617224041,-0.655846430302499,0.267632878387495,0.127223200358485,-1.17971487784728,-0.315883819365162,0.193929882368387,-0.601850491641391,-0.330696071744528,5.20717992582196,-8.15076921729591,-0.0989470966675462,-0.361593822267278,0.361928119697746,-0.500666559655017,-0.0444080348531129,-0.0555095370571367,-0.793803805716895,-0.00683842948342104,21.8393372981105
"PWY-5667: CDP-diacylglycerol biosynthesis I",0.28886273324832,0.218878468469528,0.0975229055494212,0.138672539323455,-0.171435134101205,0.0239860903200707,0.485230220520694,0.0302820778002853,-0.340905813679399,1.7524502650319,-4.35410207704521,0.427548785758396,0.599613045113813,-0.140426811567048,-0.92155580118665,0.425667239839866,0.0276358992727135,-0.200798858920841,-0.597680529513196,3.20404534040736,-9.72718084760161,0.234458775390571,0.473028450219475,-0.346034459232897,-0.406142605263623,0.19391881342024,-0.20495796127134,-0.272240532236863,-1.1219314582951,20.6310550113215
"PWY-5675: nitrate reduction V (assimilatory)",0.440136667497394,0.282208908113285,0.0219321359938349,-0.174515582169484,0.73272087644549,-0.428725767589563,0.928672937673067,-0.891584691874579,0.483604378253494,0.000430985932438994,0.890437034607214,0.175873894202257,-0.0829689628871722,-0.205677985431985,0.85595556466554,-0.433611446266025,1.36872014368572,-0.7652083948394,0.690139427349429,0.417529335688166,0.630630410003828,0.344864779232456,-0.0360748034757155,0.649894361859639,-0.0210641574183326,-0.0406161531650659,0.302109972005171,-0.455175810286597,-0.504987594328662,4.18699231494073
"PWY-5676: acetyl-CoA fermentation to butanoate II",-50.8915079569057,-0.0434008222335114,-0.70400938447764,-0.717406850217362,-0.0741192666314103,0.313981073019923,0.0921554723580205,0.54573494731887,1.56812950575341,6.4195307315921,-19.3987808124394,0.0498901311808163,0.0333408324072954,0.108049761545515,-0.022929538330523,1.8582600300285,0.642977986725382,0.525388796064956,0.297605964117966,5.48305853969505,22.1381408396502,-0.595288336335923,-0.956301225481798,-0.137132287593683,-0.0822891071998271,0.416332726159199,0.41994078603033,0.635905207293992,1.41269311607815,17.3483320420433
"PWY-5686: UMP biosynthesis",0.0766658403576944,0.326524274903755,-0.216328388665976,-0.182188887786443,-0.0437109803151747,-0.471661269020412,0.185381636899074,-0.198005471057854,-0.612729845104231,10.899003860939,-13.1229703399114,0.0174379111335012,0.00659232821556408,-0.325001022139676,-0.414991834993895,-0.0456480176637965,-0.155367308888246,-0.22233184126856,-0.304778565625826,6.09011855781653,-18.3494973390021,-0.111027818275877,-0.24785319366173,-0.42137023615755,0.0627445574235717,0.0463574110132014,-1.18447459144587,-0.00569971517720955,-0.214347609481327,22.5183898114567
"PWY-5690: TCA cycle II (plants and fungi)",-5.48352797623047,0.281725976153724,0.00192985525050803,-0.0497422959738332,0.224518721386488,0.608797060744044,-0.306766763418871,-0.949748632517462,-0.0949208677907333,11.7991526213156,0.42686167165129,0.619713742652428,-0.042255016993764,-0.0432808735701789,0.983995921206895,0.256296459399001,-0.173559084307854,-0.512891413532488,-0.403769113108307,5.66045687959703,11.2666802039767,0.489228721610702,-0.245651461566712,0.135975355144939,0.272129653903631,0.852382828443482,0.755909922660001,-0.522608937391037,-0.289836521150762,19.6171348134116
"PWY-5692: allantoin degradation to glyoxylate II",-16.3943290958386,0.0534928513827766,-0.128597853584435,-0.277659369688548,0.350160310658506,-0.048685655645319,-0.210434463311413,0.348376615541291,0.211169424862159,6.51568292902085,-11.0496090154007,1.62068770683529,-0.160620762773087,-0.534257450171971,0.39195627038701,-0.0430515107786317,0.758125597775775,-0.139337393388282,-0.685427438539918,2.18708319798908,2.18846137967588,0.265070663329218,-0.249842280044005,-0.277548187769392,0.266656692353274,-0.211077892094985,0.0924115871368643,0.169370578934446,0.164906665182218,14.1870383406259
"PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation",8.4241912021954,0.875061381489745,0.0878086687259788,-0.00549727027008911,-0.153811711025114,0.796151718751708,0.611204321261399,-0.612234472179078,-0.815385492079838,0.798949442512546,8.66972794589819,2.49612664389091,0.401772158883147,-0.101295438132202,-1.02956088360167,1.06924422995223,0.438188722739545,-2.41045891077863,-1.28823660014331,0.116838963098715,0.485279313607716,0.405546887691231,0.293150396963926,-0.0419049883435725,-0.469328990711036,0.634454014443498,0.175752050030562,-0.645021039009068,-0.778585077830813,12.4547718028422
