"","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"PWY-5367: petroselinate biosynthesis",0.389916576649246,-0.00507798735834238,0.132962919195052,-0.48927955618725,0.890284424131162,0.0897825172752477,-0.236920777305874,-0.120148176657471,6.04900764539632,0.0665529830806105,-0.015017006025022,-0.142539597132288,-0.109319911440703,0.314135006171819,0.0627893055186934,0.150698545952756,0.149112537510977,8.47768126033363,0.0797966068616991,0.0266243225030839,-0.8468366851678,-0.512146522239661,0.0045281114964859,0.277600813722322,-0.180492391433637,0.0410442403195902,0.250299652181248
"PWY-5384: sucrose degradation IV (sucrose phosphorylase)",0.28687771530172,-1.10511205332523,0.219946332442202,0.0500672670153787,0.681322513618448,1.44577393974372,-0.302865407670962,0.16020328119074,9.87559503108153,0.483676256885626,0.214438678579516,-0.132666269991487,-0.491312957421834,1.89356621828883,0.27204738144474,-0.269943509874685,0.236937189230622,9.32056418144544,-0.250597770764667,-0.892915693275515,-0.0600811975193499,0.0727875813807956,0.288255785346133,-0.0107657824618323,0.197726970922562,0.987626219709254,0.733856306489989
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",0.465674427722248,0.937690756378836,1.35719941789988,0.368802838820737,1.35230816341138,-0.0303645141304266,0.0313562624560794,-0.500064621696725,1.40236008763744,0.0509734481797011,0.181505089872439,0.00436644179083128,0.0789887227503793,0.500428054250178,0.00494410822601651,0.215630299695168,0.551847715684554,4.63181318559635,-0.0889044749355829,-0.308025508221946,-0.190584915214173,-0.150988892304482,-0.669410280204641,0.981628839774555,0.306896602561384,0.093847568224822,0.000212149340742184
"PWY-5484: glycolysis II (from fructose 6-phosphate)",0.142919673939334,-0.0433161599293498,1.05591699690795,-0.521305752837419,-0.194494520784104,0.387018721501028,-0.219880816523666,-0.487975395893811,7.66576314632814,-0.667607093348469,0.245910155743309,0.458360650655655,-0.0113129672208651,-0.0977097064775222,-0.0639732917051822,-0.065343322122514,0.845144568363916,8.39861545200539,0.248305413113365,0.575061132522797,-0.546562421154092,-0.140504152032251,-0.0243037588365996,-0.580497459398814,-0.315631046359931,-0.241297340370594,0.000255916366661199
"PWY-5505: L-glutamate and L-glutamine biosynthesis",-0.50248178330954,-0.604092842917173,-0.0307272231828495,0.553713873610012,-0.126796718714394,-0.582994284367025,-0.926008986041459,1.03225315798444,11.1015561376778,-0.17952594046421,-0.735717107358658,0.337218194684801,0.351385033774965,-0.408056694905613,-0.762045589206471,0.70773259947677,0.783708122706638,3.30286960574377,-0.690813549957598,-1.19423165539901,-0.201319197410525,0.635772871258997,-0.129241892307952,-0.084017488198329,-0.473005921371221,1.96311676800453,0.464871895350562
"PWY-561: superpathway of glyoxylate cycle and fatty acid degradation",-0.0485745017394449,-0.218628917029531,0.724656775300181,0.110566252742337,0.484923812906293,1.77871953113447,-0.235420840387456,0.0572977228775608,10.2813035523904,-0.260419395529305,-0.244319899855151,0.365070796029471,0.12526325867617,0.0386615032530286,0.914374431779589,-0.209050802167282,0.222132593741289,8.74951211072961,0.261763984597178,0.0767263021916644,-0.0892158104450076,0.448631296923665,0.30865216083519,0.839437912378229,-0.651840461661411,-0.116887455088167,0.56550852811788
"PWY-5656: mannosylglycerate biosynthesis I",0.546831179342756,-0.408171610329014,0.629266420092935,-0.782058738060706,-0.0840565880970747,2.18405936071963,-0.650174004614196,-0.0605530308029549,4.10392340898506,-0.179512419778404,0.367297178019756,1.11885207894816,0.0776200282768362,-0.326401285912326,0.980760745192727,-0.687057704461907,-0.152281445245514,5.5511735943305,-0.137372540774945,0.0974270363256253,-0.165574678070421,0.768945098949576,-0.192199174164098,-0.790909956161067,0.0948220191206641,-0.273212667024245,0.385809371653127
"PWY-5659: GDP-mannose biosynthesis",0.0429409369784826,-0.0401913567483871,0.543158278452203,-0.603302457657865,-0.163964619604699,-0.0889139477665137,-0.836626504059942,-0.362198663068577,8.5553217003411,-0.257925739955477,-0.540724888442967,0.161188508576117,-0.175890361215412,0.105016749322596,0.0180784354366761,-0.526158417042488,0.376009344127183,5.87973793570652,-0.923303631623683,0.348082725080504,-0.198332514439623,-0.948670880078834,-0.277089238138813,0.416637749565631,-0.185160410508774,-0.159569977047829,0.12204758768348
"PWY-5667: CDP-diacylglycerol biosynthesis I",0.333297162965866,0.989722242876658,-0.5657393168756,-0.834329658804753,0.482477087805198,-0.555959178720902,-0.462884415597457,-1.07062741190895,10.0607200288533,0.0319452600131136,-0.0878678594668231,-0.00960735856082787,0.114482894520421,-0.118318233087688,0.0979614639328108,-0.0401235868798841,-0.482232068449308,6.99993399421226,0.250226149819523,0.171855883426658,0.206475953907487,-0.353652276918711,0.130692821113134,0.550653386711428,0.07736021051328,-0.133723727913106,0.000255980210889148
"PWY-5675: nitrate reduction V (assimilatory)",0.0924035569081129,-0.231728026612312,0.499868226111824,0.0830577216961533,-0.0779355419105368,0.870761342339389,-0.290233606704629,-0.105956213123222,0.113481128710949,0.434850999159673,0.137664704264643,0.524882082748631,-0.126670552418612,-0.0148154717420292,-0.0817782317803895,-0.375718987614469,-0.524795751643907,0.505981096329917,0.146050235974973,-0.0205683549511559,-0.424791086450665,0.941417890542844,-0.48279123777782,1.13803162629453,-0.759466453068585,0.801249380622231,0.000315903093433322
"PWY-5676: acetyl-CoA fermentation to butanoate II",-0.435032165090338,-0.00963730472902709,0.592626538993873,-0.0910290018165369,1.31404324179086,1.0875712756626,0.511851897278765,0.0593861386784663,12.6863247891165,-0.45028365502218,-1.29642182661993,-0.653867698742244,-0.100238181192257,-0.0778601910058955,0.0701374204098994,0.491976317340918,1.88771442999569,6.83099552368124,0.448393216688661,0.0560624069849769,-0.240161613577671,0.0349421108851225,0.923745323849298,0.0277509040305,0.248385934493186,0.405628446543939,5.0906937079151
"PWY-5686: UMP biosynthesis",-0.417885194597509,0.026319131267725,-0.496821228425038,-0.184132697765353,0.50150856935409,-1.83842688478639,-0.0299977821590926,0.0366949619921281,9.93038659511004,0.102412967491599,-0.426841538703922,-0.197095840509229,0.270752771093366,-0.212645049788112,-0.40383002427438,-0.0214314394619235,-0.384448051423806,11.2770103204359,0.409085425134298,-0.00720880011704504,-0.110846878520128,-0.38238452535086,-0.54907609256123,1.01163494226001,-0.341089325214366,-0.434587216455753,1.01127900916219
"PWY-5690: TCA cycle II (plants and fungi)",0.762894157708813,-0.29073859781235,0.155262427367995,0.80286147393128,0.241880996490246,0.935313568209322,-0.0586424322239158,-0.663222909070921,10.4594734751766,0.174513586900596,-0.115023920016525,0.0857638396124873,-0.109303656074243,0.978219154269593,0.315374652359511,-0.744715563447052,0.0142828535937918,10.0110573169095,0.239668338537214,0.0803878484938413,-0.15453829148244,0.545210074028714,0.121570992699317,-1.07074550106123,-0.648905935070344,-0.136127330238833,2.01729750647201
"PWY-5692: allantoin degradation to glyoxylate II",1.04301926757207,-0.205323258839901,-0.313629285956403,0.156384000015461,-0.203996124714774,0.75820549156829,-0.150796057342101,-0.377868684821376,4.16919975894192,-0.189013854921636,-0.162531603533065,-0.154444312647289,0.212042589201494,-0.185123050247428,-0.287574749713682,0.395505627948469,0.647304954694314,7.95999413758732,1.30799365917667,-2.02508767976191e-15,-0.508706377714541,0.733423831504405,0.459485414395847,0.0767243372606625,0.019423255116091,-0.803580978177443,0.000239075728179832
"PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation",1.132378454534,0.633137541869686,-0.0933205579941374,-0.84516292219676,0.552322917689794,0.0245184299814364,-1.43629888763842,-1.08263727270967,10.6296021750529,-0.342399733717498,-0.0740479599613025,0.0284974159475718,0.119497555642759,0.357041175320463,0.222877598488586,0.150911192072182,-0.177679705424657,6.60571730273785,1.70190785948861,0.149875896762756,-0.0477821656292855,-0.334584486192619,0.61027516310404,0.581872938536859,-1.11078274282362,-0.823795061279768,0.000348142130331657
"PWY-5705: allantoin degradation to glyoxylate III",0.206781473857879,-0.667796540628564,0.263061252692839,0.203559313584499,0.278652963304058,0.937684909429903,-0.293031351701474,-0.010831867245753,8.77603877679451,0.240178003044753,0.167656042036334,0.121687199565662,-0.526189916509445,0.726665838456448,0.0536118748180079,-0.40073161855009,0.0975124140567158,7.08265343861178,-1.35399456782505,-1.10125902560939,-0.307465097368096,0.0665953325287535,0.198133742276094,0.0477670810539261,0.0156865118110859,1.29117607591207,0.00575686209194285
"PWY-5723: Rubisco shunt",0.475133017793569,-0.393513591418376,0.973864911154173,0.391484770468054,0.237124557056589,1.36613111260831,0.159152767239888,0.0536977013580245,8.81894686135838,-0.117041870202107,-0.140257342827228,0.775591022404408,0.34505472103666,0.133395458049453,0.994556488134023,0.200429271534209,0.973548675394686,6.34849515415698,0.352356429705151,0.622461984229864,-0.361872416794126,0.744010773209358,0.432153767408047,-0.0347818530492141,-0.66836728179619,-0.882354070926641,0.706438236905545
"PWY-5747: 2-methylcitrate cycle II",1.39104688494268,0.103161083228814,-0.466952041097665,-0.225312792796632,0.373242051108622,1.06703466235005,1.01554845765202,-0.477253620776174,3.74365735642956,0.019278440557137,-0.252162576720048,0.45173319250151,-0.604958371751702,0.0413493522689472,1.741717555752,0.0726414870477318,0.168553793491242,0.120289887277688,0.460262021301433,0.00574037622435453,0.13702089923571,-0.169197467665359,-0.0134383427172121,-0.849855039877194,-0.147432227432254,-0.0829966184970767,1.86893113221816
"PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",0.74303917306918,-0.25457376829207,0.53316527861889,0.0527983651252204,0.698988350681317,1.52427266348926,-0.176159212227392,-0.300900350579276,13.192865491969,0.362338494542626,0.240306294140681,0.276083448881836,-0.386294541832597,1.01962755303157,0.484256042439291,-0.326382751461038,0.0957925960912799,9.89114622366042,-0.593701403449715,-1.94968513044724,-1.52115038176581,-0.138746084514961,-0.0373025268998799,0.285981827101433,0.324825017806,2.79297088064284,1.8660724807991
"PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I",0.74303917306918,-0.25457376829207,0.53316527861889,0.0527983651252204,0.698988350681317,1.52427266348926,-0.176159212227392,-0.300900350579276,13.192865491969,0.362338494542626,0.240306294140681,0.276083448881836,-0.386294541832597,1.01962755303157,0.484256042439291,-0.326382751461038,0.0957925960912799,9.89114622366042,-0.593701403449715,-1.94968513044724,-1.52115038176581,-0.138746084514961,-0.0373025268998799,0.285981827101433,0.324825017806,2.79297088064284,1.8660724807991
"PWY-5838: superpathway of menaquinol-8 biosynthesis I",0.718861205865749,-0.589213914965057,0.513087140371375,0.0596695483660216,0.424287570183875,1.75253297344997,-0.135696408457563,0.118892551138129,19.8712289485332,0.0733538342150634,0.0394904332330629,0.202314578883769,-0.112301264090824,0.904806768168468,1.0540142800775,-0.0539644996481368,0.335541018099944,10.7626589596771,-0.15369151565532,-1.21891100231131,-0.543481197288781,0.281624278031219,0.0494215801038844,0.128302467799505,0.0470889880709636,0.890710146496139,4.9607984601189
"PWY-5840: superpathway of menaquinol-7 biosynthesis",0.572015890793133,-0.517837796011743,0.520497683224152,0.411602011378498,0.324132178996402,1.71460492056559,-0.204277811547119,0.0255340479408395,19.666715372446,0.276153535454804,0.0620891482978681,0.186845020257301,-0.0478632708961755,1.09889423727172,0.425656254592745,0.0296009903041734,0.240564745198456,9.63728546583463,-1.30885021365544,-2.61259457601728,-0.115113251445019,0.227575354739441,-0.10483474075128,-0.071252626332388,-0.477857571618012,1.50499689132116,1.75602354714557
"PWY-5845: superpathway of menaquinol-9 biosynthesis",0.744880116723272,-0.509236928860453,0.560294792007043,0.10057249934734,0.305619256603447,1.57745500467432,-0.101498495641757,-0.0240997655415338,22.4371079535866,0.110262767843382,-0.147842798005318,0.409592325779431,-0.114586424142867,0.57071710975848,0.523253494890581,0.0832002565941157,0.433517102802422,8.7715258328245,-0.983696967664749,-2.3315419605054,-0.526705823148903,0.902585910703642,-0.659856224823157,0.302047951939499,-0.896774507978465,1.56989269001506,4.18437620652373
"PWY-5850: superpathway of menaquinol-6 biosynthesis I",0.744948913576164,-0.509211237795162,0.55932443728647,0.100117887495427,0.304874934726423,1.57704809314801,-0.101431011431648,-0.0230265785122229,22.4324520749433,0.114349438907165,-0.142362642560514,0.405758738064349,-0.117118801154542,0.574718950094784,0.520373549843914,0.0809198402138596,0.428221573512329,8.78669405953811,-0.983696967664749,-2.3315419605054,-0.526705823148903,0.902585910703642,-0.659856224823157,0.302047951939499,-0.896774507978465,1.56989269001506,4.18437620652373
"PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)",0.437775729218345,-0.19232378978893,0.612560759694699,0.202519701272906,0.850768664647001,0.88820629663465,0.224833003476407,-0.0386080254323676,3.24519388783175,0.423932892672013,-0.0865387547544844,0.433674013795782,-0.830159147754595,0.717310073174399,0.424631463299643,-0.4724924250416,0.170112855170457,6.56508824495464,0.482544934467308,0.0648572026456433,0.929407411009475,0.154846207683736,0.330729095856691,0.0336959603785379,-0.553845556205432,-0.262614744796762,0.0367111472860954
"PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)",0.437775729218345,-0.19232378978893,0.612560759694699,0.202519701272906,0.850768664647001,0.88820629663465,0.224833003476407,-0.0386080254323676,3.24519388783175,0.423932892672013,-0.0865387547544844,0.433674013795782,-0.830159147754595,0.717310073174399,0.424631463299643,-0.4724924250416,0.170112855170457,6.56508824495464,0.482544934467308,0.0648572026456433,0.929407411009475,0.154846207683736,0.330729095856691,0.0336959603785379,-0.553845556205432,-0.262614744796762,0.0367111472860954
"PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)",0.437775729218345,-0.19232378978893,0.612560759694699,0.202519701272906,0.850768664647001,0.88820629663465,0.224833003476407,-0.0386080254323676,3.24519388783175,0.423932892672013,-0.0865387547544844,0.433674013795782,-0.830159147754595,0.717310073174399,0.424631463299643,-0.4724924250416,0.170112855170457,6.56508824495464,0.482544934467308,0.0648572026456433,0.929407411009475,0.154846207683736,0.330729095856691,0.0336959603785379,-0.553845556205432,-0.262614744796762,0.0367111472860954
"PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I",0.698396976341354,-0.529597558463776,0.542028689200827,0.0922551131777243,0.317734394541063,1.44137387888715,-0.0978897475660954,-0.085976918665437,19.3737336434357,0.127491880757229,-0.0703542940713368,0.453927782375627,-0.181938282372484,0.59783379809762,0.373584760978354,0.0609889446717972,0.32254871380191,8.70079626704695,-1.02546967716281,-2.34220097507922,-0.5373861811802,0.873608695405449,-0.691197693630584,0.304180137029387,-0.900156990017381,1.62708227192497,3.66808512238347
"PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis",0.639592403696438,-0.619353128411132,0.473010786243552,0.0399376378555285,0.466416498689234,1.64213453567315,-0.141532795994913,0.0614931881303313,18.4522445410183,0.0690920986103351,0.105385461653589,0.231122786058823,-0.195264259737546,0.888815680678485,0.874264026728997,-0.119017014834827,0.241796408493861,11.3126663639836,-0.193793747625743,-1.15182600104532,-0.541225831281171,0.317426513482603,0.020641542494228,0.0869148182512035,0.017560608774607,0.975215450893399,4.99274097851675
"PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis",0.698347252690362,-0.529619749421381,0.542816295326592,0.0926232849595434,0.318353256936892,1.44170681045953,-0.0979451949336526,-0.086912714670564,19.3771632878647,0.124159556921686,-0.0742281557805743,0.457119201269867,-0.179728062136801,0.594572151730067,0.375558961877465,0.062736316943521,0.326366112498482,8.68958083203331,-1.02546967716281,-2.34220097507922,-0.5373861811802,0.873608695405449,-0.691197693630584,0.304180137029387,-0.900156990017381,1.62708227192497,3.66808512238347
"PWY-5863: superpathway of phylloquinol biosynthesis",0.733453550273885,-0.347412147441843,0.500133755418638,0.162293872193456,0.476362480089196,1.15142446467297,-0.125327009716419,-0.340440641350687,11.0603116509367,0.478525438997563,0.226576386331559,0.175557156356113,-0.581395455958115,1.14127922730306,0.0749164978110177,-0.189070406393044,0.0985190140931295,10.7706080624892,-0.162441430523459,-0.857215342250552,-0.687287446679488,0.159142616528815,0.219186966666928,0.363079449017977,0.0552300401547571,1.06040067759034,3.40734374497018
